PO_ID,PO_Date,SupplierID,SupplierName,MaterialID,MaterialName,Category,UnitOfMeasure,OrderQuantity,UnitCost_INR,BaseCost_INR,GST_Rate_Percent,GST_Amount_INR,FreightCost_INR,TotalPOValue_INR,PromisedLeadTimeDays,ExpectedDeliveryDate,ActualDeliveryDate,DelayDays,DeliveryStatus,PaymentTermsDays
PO-2025-0064,2025-03-04,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,8579.0,6.43,55162.97,18,9929.33,993.05,66085.35,10,2025-03-14,2025-03-14,0,On-Time,15
PO-2025-0065,2025-03-05,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,22.8,1213.55,27668.94,12,3320.27,1318.52,32307.73,18,2025-03-23,2025-03-23,0,On-Time,45
PO-2025-0066,2025-03-05,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,314.4,217.91,68510.9,5,3425.55,2736.18,74672.63,20,2025-03-25,2025-03-25,0,On-Time,30
PO-2025-0067,2025-03-09,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,35.0,487.56,17064.6,12,2047.75,1450.77,20563.12,14,2025-03-23,2025-03-23,0,On-Time,45
PO-2025-0068,2025-03-10,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,195.8,235.11,46034.54,5,2301.73,1847.41,50183.68,24,2025-04-03,2025-04-02,-1,Early,30
PO-2025-0069,2025-03-10,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,337.2,279.4,94213.68,5,4710.68,2848.83,101773.19,24,2025-04-03,2025-04-03,0,On-Time,30
PO-2025-0070,2025-03-13,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,11042.0,1.34,14796.28,18,2663.33,604.7,18064.31,6,2025-03-19,2025-03-19,0,On-Time,15
PO-2025-0071,2025-03-16,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,30.3,1148.96,34813.49,12,4177.62,1948.57,40939.68,19,2025-04-04,2025-04-04,0,On-Time,45
PO-2025-0072,2025-03-16,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1268.0,32.15,40766.2,18,7337.92,2028.42,50132.54,6,2025-03-22,2025-03-20,-2,Early,15
PO-2025-0073,2025-03-16,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,109.5,131.93,14446.34,18,2600.34,2249.06,19295.74,8,2025-03-24,2025-03-24,0,On-Time,60
PO-2025-0074,2025-03-17,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,7759.0,6.08,47174.72,18,8491.45,1017.07,56683.24,10,2025-03-27,2025-03-27,0,On-Time,15
PO-2025-0075,2025-03-18,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,42.8,2130.92,91203.38,12,10944.41,1597.83,103745.62,18,2025-04-05,2025-04-05,0,On-Time,45
PO-2025-0076,2025-03-19,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,6798.0,4.52,30726.96,18,5530.85,1548.66,37806.47,9,2025-03-28,2025-03-27,-1,Early,15
PO-2025-0077,2025-03-19,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,205.6,217.09,44633.7,5,2231.68,1890.58,48755.96,25,2025-04-13,2025-04-13,0,On-Time,30
PO-2025-0078,2025-03-21,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,24.0,1298.12,31154.88,12,3738.59,1831.6,36725.07,18,2025-04-08,2025-04-06,-2,Early,45
PO-2025-0079,2025-03-22,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,56.7,1384.12,78479.6,12,9417.55,2410.55,90307.7,18,2025-04-09,2025-04-09,0,On-Time,45
PO-2025-0080,2025-03-26,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,17.0,808.74,13748.58,12,1649.83,1302.24,16700.65,17,2025-04-12,2025-04-10,-2,Early,45
PO-2025-0081,2025-03-26,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,295.0,204.18,60233.1,5,3011.66,2686.51,65931.27,20,2025-04-15,2025-04-15,0,On-Time,30
PO-2025-0082,2025-03-28,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,11456.0,1.31,15007.36,18,2701.32,593.82,18302.5,6,2025-04-03,2025-04-03,0,On-Time,15
PO-2025-0083,2025-03-28,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,162.5,160.61,26099.13,18,4697.84,2690.57,33487.54,13,2025-04-10,2025-04-10,0,On-Time,60
PO-2025-0084,2025-03-29,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,7851.0,6.21,48754.71,18,8775.85,875.74,58406.3,9,2025-04-07,2025-04-07,0,On-Time,15
PO-2025-0085,2025-04-01,SUP002,Vindhya Botanicals,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,291.9,266.53,77800.11,5,3890.01,2753.78,84443.9,24,2025-04-25,2025-04-25,0,On-Time,30
PO-2025-0086,2025-04-01,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,164.8,238.68,39334.46,5,1966.72,1821.87,43123.05,23,2025-04-24,2025-04-24,0,On-Time,30
PO-2025-0087,2025-04-02,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,33.7,288.13,9709.98,18,1747.8,1406.68,12864.46,10,2025-04-12,2025-04-12,0,On-Time,60
PO-2025-0088,2025-04-03,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,26.0,485.14,12613.64,12,1513.64,1369.52,15496.8,16,2025-04-19,2025-04-19,0,On-Time,45
PO-2025-0089,2025-04-03,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1104.0,33.85,37370.4,18,6726.67,1758.83,45855.9,8,2025-04-11,2025-04-11,0,On-Time,15
PO-2025-0090,2025-04-05,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,5790.0,4.57,26460.3,18,4762.85,1376.63,32599.78,8,2025-04-13,2025-04-12,-1,Early,15
PO-2025-0091,2025-04-06,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,20.2,1200.33,24246.67,12,2909.6,1234.9,28391.17,17,2025-04-23,2025-04-23,0,On-Time,45
PO-2025-0092,2025-04-11,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,6546.0,6.31,41305.26,18,7434.95,814.25,49554.46,9,2025-04-20,2025-04-20,0,On-Time,15
PO-2025-0093,2025-04-11,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,181.3,229.65,41635.55,5,2081.78,1987.63,45704.96,27,2025-05-08,2025-05-08,0,On-Time,30
PO-2025-0094,2025-04-11,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,102.8,122.54,12597.11,18,2267.48,2113.58,16978.17,11,2025-04-22,2025-04-22,0,On-Time,60
PO-2025-0095,2025-04-12,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,9607.0,1.35,12969.45,18,2334.5,547.84,15851.79,9,2025-04-21,2025-04-21,0,On-Time,15
PO-2025-0096,2025-04-14,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,43.0,1479.72,63627.96,12,7635.36,2158.85,73422.17,21,2025-05-05,2025-05-04,-1,Early,45
PO-2025-0097,2025-04-15,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,34.2,2213.56,75703.75,12,9084.45,1356.91,86145.11,19,2025-05-04,2025-05-04,0,On-Time,45
PO-2025-0098,2025-04-15,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,25.6,1133.04,29005.82,12,3480.7,1824.97,34311.49,19,2025-05-04,2025-05-04,0,On-Time,45
PO-2025-0099,2025-04-15,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,238.4,217.89,51944.98,5,2597.25,2299.2,56841.43,21,2025-05-06,2025-05-06,0,On-Time,30
PO-2025-0100,2025-04-19,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,22.4,1313.91,29431.58,12,3531.79,1812.57,34775.94,18,2025-05-07,2025-05-07,0,On-Time,45
PO-2025-0101,2025-04-21,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,146.8,163.86,24054.65,18,4329.84,2498.3,30882.79,14,2025-05-05,2025-05-05,0,On-Time,60
PO-2025-0102,2025-04-23,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,264.7,263.21,69671.69,5,3483.58,2397.2,75552.47,25,2025-05-18,2025-05-17,-1,Early,30
PO-2025-0103,2025-04-23,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,12.0,808.04,9696.48,12,1163.58,1180.66,12040.72,18,2025-05-11,2025-05-11,0,On-Time,45
PO-2025-0104,2025-04-24,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,6537.0,4.83,31573.71,18,5683.27,1588.61,38845.59,9,2025-05-03,2025-05-06,3,Delayed,15
PO-2025-0105,2025-04-25,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1103.0,33.35,36785.05,18,6621.31,1839.17,45245.53,9,2025-05-04,2025-05-06,2,Delayed,15
PO-2025-0106,2025-04-26,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,8466.0,1.3,11005.8,18,1981.04,512.05,13498.89,6,2025-05-02,2025-05-02,0,On-Time,15
PO-2025-0107,2025-04-27,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,7252.0,6.3,45687.6,18,8223.77,910.62,54821.99,9,2025-05-06,2025-05-05,-1,Early,15
PO-2025-0108,2025-04-27,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,166.6,244.76,40777.02,5,2038.85,1734.47,44550.34,24,2025-05-21,2025-05-21,0,On-Time,30
PO-2025-0109,2025-04-28,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,27.0,498.24,13452.48,12,1614.3,1359.15,16425.93,17,2025-05-15,2025-05-15,0,On-Time,45
PO-2025-0110,2025-05-07,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,35.7,288.65,10304.81,18,1854.87,1456.14,13615.82,12,2025-05-19,2025-05-19,0,On-Time,60
PO-2025-0111,2025-05-08,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,259.8,205.22,53316.16,5,2665.81,2492.27,58474.24,22,2025-05-30,2025-05-30,0,On-Time,30
PO-2025-0112,2025-05-09,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,6218.0,4.56,28354.08,18,5103.73,1480.97,34938.78,9,2025-05-18,2025-05-18,0,On-Time,15
PO-2025-0113,2025-05-10,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,96.0,128.11,12298.56,18,2213.74,1973.24,16485.54,10,2025-05-20,2025-05-20,0,On-Time,60
PO-2025-0114,2025-05-10,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,9209.0,1.4,12892.6,18,2320.67,510.66,15723.93,8,2025-05-18,2025-05-18,0,On-Time,15
PO-2025-0115,2025-05-10,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,179.4,232.82,41767.91,5,2088.4,1822.81,45679.12,27,2025-06-06,2025-06-06,0,On-Time,30
PO-2025-0116,2025-05-12,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,21.9,1273.43,27888.12,12,3346.57,1220.17,32454.86,16,2025-05-28,2025-05-28,0,On-Time,45
PO-2025-0117,2025-05-12,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,31.5,2154.29,67860.13,12,8143.22,1456.19,77459.54,17,2025-05-29,2025-05-29,0,On-Time,45
PO-2025-0118,2025-05-12,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,7342.0,6.07,44565.94,18,8021.87,857.08,53444.89,9,2025-05-21,2025-05-21,0,On-Time,15
PO-2025-0119,2025-05-14,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,958.0,32.08,30732.64,18,5531.88,1819.91,38084.43,6,2025-05-20,2025-05-19,-1,Early,15
PO-2025-0120,2025-05-15,SUP004,Girnar Ayur Ingredients,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,46.7,1396.54,65218.42,12,7826.21,1597.95,74642.58,21,2025-06-05,2025-06-04,-1,Early,45
PO-2025-0121,2025-05-15,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,23.4,1141.62,26713.91,12,3205.67,1900.7,31820.28,20,2025-06-04,2025-06-18,14,Delayed,45
PO-2025-0122,2025-05-20,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,24.4,1310.07,31965.71,12,3835.89,1925.85,37727.45,21,2025-06-10,2025-06-10,0,On-Time,45
PO-2025-0123,2025-05-20,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,123.4,169.46,20911.36,18,3764.04,2407.86,27083.26,11,2025-05-31,2025-05-30,-1,Early,60
PO-2025-0124,2025-05-21,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,281.8,261.59,73716.06,5,3685.8,2401.73,79803.59,24,2025-06-14,2025-06-14,0,On-Time,30
PO-2025-0125,2025-05-23,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,27.0,497.18,13423.86,12,1610.86,1377.83,16412.55,14,2025-06-06,2025-06-06,0,On-Time,45
PO-2025-0126,2025-05-24,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,8185.0,1.33,10886.05,18,1959.49,553.22,13398.76,6,2025-05-30,2025-05-30,0,On-Time,15
PO-2025-0127,2025-05-24,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,5725.0,4.79,27422.75,18,4936.1,1450.73,33809.58,7,2025-05-31,2025-05-30,-1,Early,15
PO-2025-0128,2025-05-25,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,166.3,232.78,38711.31,5,1935.57,1719.27,42366.15,24,2025-06-18,2025-06-24,6,Delayed,30
PO-2025-0129,2025-05-26,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,13.0,820.99,10672.87,12,1280.74,1110.92,13064.53,16,2025-06-11,2025-06-18,7,Delayed,45
PO-2025-0130,2025-05-29,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,7045.0,6.3,44383.5,18,7989.03,840.05,53212.58,6,2025-06-04,2025-06-04,0,On-Time,15
PO-2025-0131,2025-05-31,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,236.2,213.24,50367.29,5,2518.36,2373.81,55259.46,21,2025-06-21,2025-06-21,0,On-Time,30
PO-2025-0132,2025-06-04,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1042.0,33.96,35386.32,18,6369.54,1920.54,43676.4,9,2025-06-13,2025-06-13,0,On-Time,15
PO-2025-0133,2025-06-07,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,32.6,296.12,9653.51,18,1737.63,1425.71,12816.85,12,2025-06-19,2025-06-19,0,On-Time,60
PO-2025-0134,2025-06-07,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,180.4,230.39,41562.36,5,2078.12,1972.35,45612.83,33,2025-07-10,2025-07-10,0,On-Time,30
PO-2025-0135,2025-06-08,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,32.9,2108.55,69371.29,12,8324.55,1491.8,79187.64,26,2025-07-04,2025-07-04,0,On-Time,45
PO-2025-0136,2025-06-10,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,5669.0,4.52,25623.88,18,4612.3,1473.24,31709.42,10,2025-06-20,2025-06-20,0,On-Time,15
PO-2025-0137,2025-06-10,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,9481.0,1.35,12799.35,18,2303.88,508.39,15611.62,9,2025-06-19,2025-06-19,0,On-Time,15
PO-2025-0138,2025-06-11,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,98.4,130.32,12823.49,18,2308.23,1944.67,17076.39,11,2025-06-22,2025-06-21,-1,Early,60
PO-2025-0139,2025-06-14,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,6591.0,6.51,42907.41,18,7723.33,843.94,51474.68,8,2025-06-22,2025-06-22,0,On-Time,15
PO-2025-0140,2025-06-16,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,18.4,1205.52,22181.57,12,2661.79,1150.17,25993.53,19,2025-07-05,2025-07-05,0,On-Time,45
PO-2025-0141,2025-06-16,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,24.8,1202.43,29820.26,12,3578.43,1983.53,35382.22,19,2025-07-05,2025-07-05,0,On-Time,45
PO-2025-0142,2025-06-17,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,43.2,1460.74,63103.97,12,7572.48,2128.79,72805.24,29,2025-07-16,2025-07-28,12,Delayed,45
PO-2025-0143,2025-06-17,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,168.1,230.79,38795.8,5,1939.79,1685.69,42421.28,30,2025-07-17,2025-07-17,0,On-Time,30
PO-2025-0144,2025-06-18,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,309.9,279.78,86703.82,5,4335.19,2500.91,93539.92,32,2025-07-20,2025-07-20,0,On-Time,30
PO-2025-0145,2025-06-19,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,30.0,461.2,13836.0,12,1660.32,1317.34,16813.66,17,2025-07-06,2025-07-06,0,On-Time,45
PO-2025-0146,2025-06-24,SUP002,Vindhya Botanicals,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,247.5,214.26,53029.35,5,2651.47,2197.87,57878.69,29,2025-07-23,2025-07-29,6,Delayed,30
PO-2025-0147,2025-06-24,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,8388.0,1.38,11575.44,18,2083.58,539.46,14198.48,6,2025-06-30,2025-06-30,0,On-Time,15
PO-2025-0148,2025-06-24,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,14.0,831.41,11639.74,12,1396.77,1167.77,14204.28,16,2025-07-10,2025-07-10,0,On-Time,45
PO-2025-0149,2025-06-24,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,129.1,167.52,21626.83,18,3892.83,2481.7,28001.36,11,2025-07-05,2025-07-05,0,On-Time,60
PO-2025-0150,2025-06-24,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1017.0,31.89,32432.13,18,5837.78,1922.49,40192.4,7,2025-07-01,2025-07-01,0,On-Time,15
PO-2025-0151,2025-06-25,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,6514.0,4.79,31202.06,18,5616.37,1602.44,38420.87,10,2025-07-05,2025-07-05,0,On-Time,15
PO-2025-0152,2025-06-28,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,22.3,1326.85,29588.75,12,3550.65,1811.42,34950.82,19,2025-07-17,2025-07-17,0,On-Time,45
PO-2025-0153,2025-06-30,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,7182.0,6.21,44600.22,18,8028.04,891.84,53520.1,7,2025-07-07,2025-07-10,3,Delayed,15
PO-2025-0154,2025-07-03,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,216.2,226.32,48930.38,5,2446.52,2097.34,53474.24,33,2025-08-05,2025-08-09,4,Delayed,30
PO-2025-0155,2025-07-08,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,37.3,277.12,10336.58,18,1860.58,1491.69,13688.85,13,2025-07-21,2025-07-19,-2,Early,60
PO-2025-0156,2025-07-09,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,11273.0,1.36,15331.28,18,2759.63,570.87,18661.78,8,2025-07-17,2025-07-17,0,On-Time,15
PO-2025-0157,2025-07-09,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,40.9,2244.31,91792.28,12,11015.07,1523.72,104331.07,26,2025-08-04,2025-08-04,0,On-Time,45
PO-2025-0158,2025-07-14,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1255.0,32.08,40260.4,18,7246.87,2086.91,49594.18,9,2025-07-23,2025-07-23,0,On-Time,15
PO-2025-0159,2025-07-14,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,6721.0,4.62,31051.02,18,5589.18,1478.28,38118.48,8,2025-07-22,2025-07-22,0,On-Time,15
PO-2025-0160,2025-07-15,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,201.1,230.42,46337.46,5,2316.87,1865.51,50519.84,30,2025-08-14,2025-08-14,0,On-Time,30
PO-2025-0161,2025-07-16,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,30.0,469.42,14082.6,12,1689.91,1243.75,17016.26,14,2025-07-30,2025-07-30,0,On-Time,45
PO-2025-0162,2025-07-16,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,319.8,212.53,67967.09,5,3398.35,2580.7,73946.14,32,2025-08-17,2025-08-16,-1,Early,30
PO-2025-0163,2025-07-16,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,120.7,127.71,15414.6,18,2774.63,2149.9,20339.13,8,2025-07-24,2025-07-24,0,On-Time,60
PO-2025-0164,2025-07-16,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,341.0,270.92,92383.72,5,4619.19,2733.87,99736.78,32,2025-08-17,2025-08-17,0,On-Time,30
PO-2025-0165,2025-07-17,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,8324.0,6.13,51026.12,18,9184.7,960.68,61171.5,6,2025-07-23,2025-07-23,0,On-Time,15
PO-2025-0166,2025-07-21,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,32.2,1205.48,38816.46,12,4657.98,1977.42,45451.86,21,2025-08-11,2025-08-11,0,On-Time,45
PO-2025-0167,2025-07-22,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,146.7,158.97,23320.9,18,4197.76,2642.08,30160.74,11,2025-08-02,2025-07-31,-2,Early,60
PO-2025-0168,2025-07-22,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,10359.0,1.35,13984.65,18,2517.24,596.52,17098.41,9,2025-07-31,2025-07-31,0,On-Time,15
PO-2025-0169,2025-07-23,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,51.2,1467.9,75156.48,12,9018.78,2248.61,86423.87,27,2025-08-19,2025-08-29,10,Delayed,45
PO-2025-0170,2025-07-25,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,16.0,827.27,13236.32,12,1588.36,1106.37,15931.05,16,2025-08-10,2025-08-10,0,On-Time,45
PO-2025-0171,2025-07-25,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,22.8,1240.0,28272.0,12,3392.64,1190.3,32854.94,19,2025-08-13,2025-08-13,0,On-Time,45
PO-2025-0172,2025-07-28,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,211.7,223.94,47408.1,5,2370.41,1947.29,51725.8,33,2025-08-30,2025-08-30,0,On-Time,30
PO-2025-0173,2025-07-28,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,7152.0,4.55,32541.6,18,5857.49,1632.22,40031.31,8,2025-08-05,2025-08-05,0,On-Time,15
PO-2025-0174,2025-07-29,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,27.5,1320.99,36327.22,12,4359.27,1908.56,42595.05,18,2025-08-16,2025-08-29,13,Delayed,45
PO-2025-0175,2025-07-31,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,8780.0,6.11,53645.8,18,9656.24,996.65,64298.69,10,2025-08-10,2025-08-10,0,On-Time,15
PO-2025-0176,2025-07-31,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1130.0,31.71,35832.3,18,6449.81,1879.36,44161.47,7,2025-08-07,2025-08-07,0,On-Time,15
PO-2025-0177,2025-08-03,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,320.2,267.22,85563.84,5,4278.19,2710.41,92552.44,34,2025-09-06,2025-09-06,0,On-Time,30
PO-2025-0178,2025-08-04,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,41.1,2165.18,88988.9,12,10678.67,1539.68,101207.25,28,2025-09-01,2025-09-02,1,Delayed,45
PO-2025-0179,2025-08-05,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,41.6,277.66,11550.66,18,2079.12,1537.77,15167.55,14,2025-08-19,2025-08-19,0,On-Time,60
PO-2025-0180,2025-08-06,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,11495.0,1.4,16093.0,18,2896.74,601.45,19591.19,6,2025-08-12,2025-08-15,3,Delayed,15
PO-2025-0181,2025-08-06,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,189.2,230.87,43680.6,5,2184.03,2028.03,47892.66,30,2025-09-05,2025-09-03,-2,Early,30
