BatchID,ProductID,ProductionWeekEnd,QuantityProduced,RejectQty,GoodQty,RawMaterialCost,LaborCost,OverheadCost,TotalProductionCost,UnitProductionCost
B003118,P020,2024-09-29,189,4,185,6473.25,970.99,647.33,8091.57,42.81
B003119,P020,2024-10-06,282,6,276,9658.5,1448.78,965.85,12073.13,42.81
B003120,P020,2024-10-13,193,4,189,6610.25,991.54,661.03,8262.82,42.81
B003121,P020,2024-10-20,164,3,161,5617.0,842.55,561.7,7021.25,42.81
B003122,P020,2024-10-27,217,4,213,7432.25,1114.84,743.22,9290.31,42.81
B003123,P020,2024-11-03,151,3,148,5171.75,775.76,517.18,6464.69,42.81
B003124,P020,2024-11-10,162,3,159,5548.5,832.28,554.85,6935.63,42.81
B003125,P020,2024-11-17,129,3,126,4418.25,662.74,441.83,5522.82,42.81
B003126,P020,2024-11-24,125,2,123,4281.25,642.19,428.12,5351.56,42.81
B003127,P020,2024-12-01,118,2,116,4041.5,606.22,404.15,5051.87,42.81
B003128,P020,2024-12-08,132,3,129,4521.0,678.15,452.1,5651.25,42.81
B003129,P020,2024-12-15,48,1,47,1644.0,246.6,164.4,2055.0,42.81
B003130,P020,2024-12-22,88,2,86,3014.0,452.1,301.4,3767.5,42.81
B003131,P020,2024-12-29,70,1,69,2397.5,359.62,239.75,2996.87,42.81
B003132,P020,2025-01-05,246,5,241,8425.5,1263.82,842.55,10531.87,42.81
B003133,P021,2022-01-02,170,3,167,23715.0,3557.25,2371.5,29643.75,174.38
B003134,P021,2022-01-09,255,5,250,35572.5,5335.88,3557.25,44465.63,174.38
B003135,P021,2022-01-16,201,4,197,28039.5,4205.92,2803.95,35049.37,174.37
B003136,P021,2022-01-23,257,5,252,35851.5,5377.72,3585.15,44814.37,174.37
B003137,P021,2022-01-30,221,4,217,30829.5,4624.42,3082.95,38536.87,174.37
B003138,P021,2022-02-06,190,4,186,26505.0,3975.75,2650.5,33131.25,174.38
B003139,P021,2022-02-13,88,2,86,12276.0,1841.4,1227.6,15345.0,174.38
B003140,P021,2022-02-20,79,2,77,11020.5,1653.08,1102.05,13775.63,174.38
B003141,P021,2022-02-27,76,2,74,10602.0,1590.3,1060.2,13252.5,174.38
B003142,P021,2022-03-06,86,2,84,11997.0,1799.55,1199.7,14996.25,174.38
B003143,P021,2022-03-13,79,2,77,11020.5,1653.08,1102.05,13775.63,174.38
B003144,P021,2022-03-20,70,1,69,9765.0,1464.75,976.5,12206.25,174.38
B003145,P021,2022-03-27,55,1,54,7672.5,1150.88,767.25,9590.63,174.38
B003146,P021,2022-04-03,78,2,76,10881.0,1632.15,1088.1,13601.25,174.38
B003147,P021,2022-04-10,93,2,91,12973.5,1946.02,1297.35,16216.87,174.37
B003148,P021,2022-04-17,69,1,68,9625.5,1443.82,962.55,12031.87,174.37
B003149,P021,2022-04-24,78,2,76,10881.0,1632.15,1088.1,13601.25,174.38
B003150,P021,2022-05-01,58,1,57,8091.0,1213.65,809.1,10113.75,174.38
B003151,P021,2022-05-08,86,2,84,11997.0,1799.55,1199.7,14996.25,174.38
B003152,P021,2022-05-15,87,2,85,12136.5,1820.48,1213.65,15170.63,174.38
B003153,P021,2022-05-22,63,1,62,8788.5,1318.28,878.85,10985.63,174.38
B003154,P021,2022-05-29,69,1,68,9625.5,1443.82,962.55,12031.87,174.37
B003155,P021,2022-06-05,98,2,96,13671.0,2050.65,1367.1,17088.75,174.38
B003156,P021,2022-06-12,41,1,40,5719.5,857.92,571.95,7149.37,174.37
B003157,P021,2022-06-19,67,1,66,9346.5,1401.98,934.65,11683.13,174.38
B003158,P021,2022-06-26,121,2,119,16879.5,2531.92,1687.95,21099.37,174.37
B003159,P021,2022-07-03,77,2,75,10741.5,1611.22,1074.15,13426.87,174.37
B003160,P021,2022-07-10,87,2,85,12136.5,1820.48,1213.65,15170.63,174.38
B003161,P021,2022-07-17,94,2,92,13113.0,1966.95,1311.3,16391.25,174.38
B003162,P021,2022-07-24,139,3,136,19390.5,2908.58,1939.05,24238.13,174.38
B003163,P021,2022-07-31,99,2,97,13810.5,2071.57,1381.05,17263.12,174.37
B003164,P021,2022-08-07,77,2,75,10741.5,1611.22,1074.15,13426.87,174.37
B003165,P021,2022-08-14,96,2,94,13392.0,2008.8,1339.2,16740.0,174.38
B003166,P021,2022-08-21,73,1,72,10183.5,1527.52,1018.35,12729.37,174.37
B003167,P021,2022-08-28,71,1,70,9904.5,1485.68,990.45,12380.63,174.38
B003168,P021,2022-09-04,95,2,93,13252.5,1987.88,1325.25,16565.63,174.38
B003169,P021,2022-09-11,161,3,158,22459.5,3368.92,2245.95,28074.37,174.37
B003170,P021,2022-09-18,163,3,160,22738.5,3410.78,2273.85,28423.13,174.38
B003171,P021,2022-09-25,136,3,133,18972.0,2845.8,1897.2,23715.0,174.38
B003172,P021,2022-10-02,157,3,154,21901.5,3285.22,2190.15,27376.87,174.37
B003173,P021,2022-10-09,141,3,138,19669.5,2950.42,1966.95,24586.87,174.37
B003174,P021,2022-10-16,218,4,214,30411.0,4561.65,3041.1,38013.75,174.38
B003175,P021,2022-10-23,200,4,196,27900.0,4185.0,2790.0,34875.0,174.38
B003176,P021,2022-10-30,310,6,304,43245.0,6486.75,4324.5,54056.25,174.38
B003177,P021,2022-11-06,292,6,286,40734.0,6110.1,4073.4,50917.5,174.38
B003178,P021,2022-11-13,213,4,209,29713.5,4457.02,2971.35,37141.87,174.37
B003179,P021,2022-11-20,323,6,317,45058.5,6758.78,4505.85,56323.13,174.38
B003180,P021,2022-11-27,309,6,303,43105.5,6465.82,4310.55,53881.87,174.37
B003181,P021,2022-12-04,189,4,185,26365.5,3954.82,2636.55,32956.87,174.37
B003182,P021,2022-12-11,217,4,213,30271.5,4540.72,3027.15,37839.37,174.37
B003183,P021,2022-12-18,241,5,236,33619.5,5042.92,3361.95,42024.37,174.37
B003184,P021,2022-12-25,174,3,171,24273.0,3640.95,2427.3,30341.25,174.38
B003185,P021,2023-01-01,258,5,253,35991.0,5398.65,3599.1,44988.75,174.38
B003186,P021,2023-01-08,272,5,267,37944.0,5691.6,3794.4,47430.0,174.38
B003187,P021,2023-01-15,165,3,162,23017.5,3452.62,2301.75,28771.87,174.37
B003188,P021,2023-01-22,230,5,225,32085.0,4812.75,3208.5,40106.25,174.38
B003189,P021,2023-01-29,269,5,264,37525.5,5628.82,3752.55,46906.87,174.37
B003190,P021,2023-02-05,311,6,305,43384.5,6507.68,4338.45,54230.63,174.38
B003191,P021,2023-02-12,129,3,126,17995.5,2699.32,1799.55,22494.37,174.37
B003192,P021,2023-02-19,89,2,87,12415.5,1862.32,1241.55,15519.37,174.37
B003193,P021,2023-02-26,98,2,96,13671.0,2050.65,1367.1,17088.75,174.38
B003194,P021,2023-03-05,93,2,91,12973.5,1946.02,1297.35,16216.87,174.37
B003195,P021,2023-03-12,109,2,107,15205.5,2280.82,1520.55,19006.87,174.37
B003196,P021,2023-03-19,115,2,113,16042.5,2406.38,1604.25,20053.13,174.38
B003197,P021,2023-03-26,106,2,104,14787.0,2218.05,1478.7,18483.75,174.38
B003198,P021,2023-04-02,108,2,106,15066.0,2259.9,1506.6,18832.5,174.38
B003199,P021,2023-04-09,88,2,86,12276.0,1841.4,1227.6,15345.0,174.38
B003200,P021,2023-04-16,126,3,123,17577.0,2636.55,1757.7,21971.25,174.38
B003201,P021,2023-04-23,48,1,47,6696.0,1004.4,669.6,8370.0,174.38
B003202,P021,2023-04-30,74,1,73,10323.0,1548.45,1032.3,12903.75,174.38
B003203,P021,2023-05-07,118,2,116,16461.0,2469.15,1646.1,20576.25,174.38
B003204,P021,2023-05-14,47,1,46,6556.5,983.47,655.65,8195.62,174.37
B003205,P021,2023-05-21,75,2,73,10462.5,1569.38,1046.25,13078.13,174.38
B003206,P021,2023-05-28,138,3,135,19251.0,2887.65,1925.1,24063.75,174.38
B003207,P021,2023-06-04,88,2,86,12276.0,1841.4,1227.6,15345.0,174.38
B003208,P021,2023-06-11,134,3,131,18693.0,2803.95,1869.3,23366.25,174.38
B003209,P021,2023-06-18,103,2,101,14368.5,2155.28,1436.85,17960.63,174.38
B003210,P021,2023-06-25,103,2,101,14368.5,2155.28,1436.85,17960.63,174.38
B003211,P021,2023-07-02,131,3,128,18274.5,2741.18,1827.45,22843.13,174.38
B003212,P021,2023-07-09,148,3,145,20646.0,3096.9,2064.6,25807.5,174.38
B003213,P021,2023-07-16,61,1,60,8509.5,1276.42,850.95,10636.87,174.37
B003214,P021,2023-07-23,122,2,120,17019.0,2552.85,1701.9,21273.75,174.38
B003215,P021,2023-07-30,97,2,95,13531.5,2029.72,1353.15,16914.37,174.37
B003216,P021,2023-08-06,69,1,68,9625.5,1443.82,962.55,12031.87,174.37
B003217,P021,2023-08-13,167,3,164,23296.5,3494.48,2329.65,29120.63,174.38
B003218,P021,2023-08-20,120,2,118,16740.0,2511.0,1674.0,20925.0,174.38
B003219,P021,2023-08-27,168,3,165,23436.0,3515.4,2343.6,29295.0,174.38
B003220,P021,2023-09-03,98,2,96,13671.0,2050.65,1367.1,17088.75,174.38
B003221,P021,2023-09-10,74,1,73,10323.0,1548.45,1032.3,12903.75,174.38
B003222,P021,2023-09-17,125,2,123,17437.5,2615.62,1743.75,21796.87,174.37
B003223,P021,2023-09-24,104,2,102,14508.0,2176.2,1450.8,18135.0,174.38
B003224,P021,2023-10-01,274,5,269,38223.0,5733.45,3822.3,47778.75,174.38
B003225,P021,2023-10-08,79,2,77,11020.5,1653.08,1102.05,13775.63,174.38
B003226,P021,2023-10-15,266,5,261,37107.0,5566.05,3710.7,46383.75,174.38
B003227,P021,2023-10-22,317,6,311,44221.5,6633.22,4422.15,55276.87,174.37
B003228,P021,2023-10-29,310,6,304,43245.0,6486.75,4324.5,54056.25,174.38
B003229,P021,2023-11-05,277,6,271,38641.5,5796.22,3864.15,48301.87,174.37
B003230,P021,2023-11-12,274,5,269,38223.0,5733.45,3822.3,47778.75,174.38
B003231,P021,2023-11-19,228,5,223,31806.0,4770.9,3180.6,39757.5,174.38
B003232,P021,2023-11-26,329,7,322,45895.5,6884.32,4589.55,57369.37,174.37
B003233,P021,2023-12-03,284,6,278,39618.0,5942.7,3961.8,49522.5,174.38
B003234,P021,2023-12-10,348,7,341,48546.0,7281.9,4854.6,60682.5,174.38
B003235,P021,2023-12-17,228,5,223,31806.0,4770.9,3180.6,39757.5,174.38
B003236,P021,2023-12-24,228,5,223,31806.0,4770.9,3180.6,39757.5,174.38
B003237,P021,2023-12-31,293,6,287,40873.5,6131.02,4087.35,51091.87,174.37
B003238,P021,2024-01-07,294,6,288,41013.0,6151.95,4101.3,51266.25,174.38
B003239,P021,2024-01-14,324,6,318,45198.0,6779.7,4519.8,56497.5,174.38
B003240,P021,2024-01-21,299,6,293,41710.5,6256.58,4171.05,52138.13,174.38
B003241,P021,2024-01-28,299,6,293,41710.5,6256.58,4171.05,52138.13,174.38
B003242,P021,2024-02-04,328,7,321,45756.0,6863.4,4575.6,57195.0,174.38
B003243,P021,2024-02-11,194,4,190,27063.0,4059.45,2706.3,33828.75,174.38
B003244,P021,2024-02-18,84,2,82,11718.0,1757.7,1171.8,14647.5,174.38
B003245,P021,2024-02-25,88,2,86,12276.0,1841.4,1227.6,15345.0,174.38
B003246,P021,2024-03-03,71,1,70,9904.5,1485.68,990.45,12380.63,174.38
B003247,P021,2024-03-10,94,2,92,13113.0,1966.95,1311.3,16391.25,174.38
B003248,P021,2024-03-17,108,2,106,15066.0,2259.9,1506.6,18832.5,174.38
B003249,P021,2024-03-24,118,2,116,16461.0,2469.15,1646.1,20576.25,174.38
B003250,P021,2024-03-31,106,2,104,14787.0,2218.05,1478.7,18483.75,174.38
B003251,P021,2024-04-07,106,2,104,14787.0,2218.05,1478.7,18483.75,174.38
B003252,P021,2024-04-14,89,2,87,12415.5,1862.32,1241.55,15519.37,174.37
B003253,P021,2024-04-21,72,1,71,10044.0,1506.6,1004.4,12555.0,174.38
B003254,P021,2024-04-28,79,2,77,11020.5,1653.08,1102.05,13775.63,174.38
B003255,P021,2024-05-05,115,2,113,16042.5,2406.38,1604.25,20053.13,174.38
B003256,P021,2024-05-12,152,3,149,21204.0,3180.6,2120.4,26505.0,174.38
B003257,P021,2024-05-19,151,3,148,21064.5,3159.68,2106.45,26330.63,174.38
B003258,P021,2024-05-26,90,2,88,12555.0,1883.25,1255.5,15693.75,174.38
B003259,P021,2024-06-02,136,3,133,18972.0,2845.8,1897.2,23715.0,174.38
B003260,P021,2024-06-09,110,2,108,15345.0,2301.75,1534.5,19181.25,174.38
B003261,P021,2024-06-16,119,2,117,16600.5,2490.07,1660.05,20750.62,174.37
B003262,P021,2024-06-23,161,3,158,22459.5,3368.92,2245.95,28074.37,174.37
B003263,P021,2024-06-30,125,2,123,17437.5,2615.62,1743.75,21796.87,174.37
B003264,P021,2024-07-07,107,2,105,14926.5,2238.98,1492.65,18658.13,174.38
B003265,P021,2024-07-14,106,2,104,14787.0,2218.05,1478.7,18483.75,174.38
B003266,P021,2024-07-21,138,3,135,19251.0,2887.65,1925.1,24063.75,174.38
B003267,P021,2024-07-28,161,3,158,22459.5,3368.92,2245.95,28074.37,174.37
B003268,P021,2024-08-04,110,2,108,15345.0,2301.75,1534.5,19181.25,174.38
B003269,P021,2024-08-11,97,2,95,13531.5,2029.72,1353.15,16914.37,174.37
B003270,P021,2024-08-18,105,2,103,14647.5,2197.12,1464.75,18309.37,174.37
B003271,P021,2024-08-25,158,3,155,22041.0,3306.15,2204.1,27551.25,174.38
B003272,P021,2024-09-01,90,2,88,12555.0,1883.25,1255.5,15693.75,174.38
B003273,P021,2024-09-08,93,2,91,12973.5,1946.02,1297.35,16216.87,174.37
B003274,P021,2024-09-15,330,7,323,46035.0,6905.25,4603.5,57543.75,174.38
B003275,P021,2024-09-22,211,4,207,29434.5,4415.18,2943.45,36793.13,174.38
B003276,P021,2024-09-29,138,3,135,19251.0,2887.65,1925.1,24063.75,174.38
B003277,P021,2024-10-06,174,3,171,24273.0,3640.95,2427.3,30341.25,174.38
B003278,P021,2024-10-13,123,2,121,17158.5,2573.78,1715.85,21448.13,174.38
B003279,P021,2024-10-20,417,8,409,58171.5,8725.72,5817.15,72714.37,174.37
B003280,P021,2024-10-27,432,9,423,60264.0,9039.6,6026.4,75330.0,174.38
B003281,P021,2024-11-03,366,7,359,51057.0,7658.55,5105.7,63821.25,174.38
B003282,P021,2024-11-10,323,6,317,45058.5,6758.78,4505.85,56323.13,174.38
B003283,P021,2024-11-17,316,6,310,44082.0,6612.3,4408.2,55102.5,174.38
B003284,P021,2024-11-24,313,6,307,43663.5,6549.52,4366.35,54579.37,174.37
B003285,P021,2024-12-01,289,6,283,40315.5,6047.32,4031.55,50394.37,174.37
B003286,P021,2024-12-08,266,5,261,37107.0,5566.05,3710.7,46383.75,174.38
B003287,P021,2024-12-15,81,2,79,11299.5,1694.92,1129.95,14124.37,174.37
B003288,P021,2024-12-22,170,3,167,23715.0,3557.25,2371.5,29643.75,174.38
B003289,P021,2025-01-05,305,6,299,42547.5,6382.12,4254.75,53184.37,174.37
B003290,P022,2022-01-02,350,7,343,56385.0,8457.75,5638.5,70481.25,201.38
B003291,P022,2022-01-09,250,5,245,40275.0,6041.25,4027.5,50343.75,201.38
B003292,P022,2022-01-16,236,5,231,38019.6,5702.94,3801.96,47524.5,201.38
B003293,P022,2022-01-23,323,6,317,52035.3,7805.3,5203.53,65044.13,201.38
B003294,P022,2022-01-30,216,4,212,34797.6,5219.64,3479.76,43497.0,201.38
B003295,P022,2022-02-06,250,5,245,40275.0,6041.25,4027.5,50343.75,201.38
B003296,P022,2022-02-13,123,2,121,19815.3,2972.29,1981.53,24769.12,201.37
B003297,P022,2022-02-20,77,2,75,12404.7,1860.7,1240.47,15505.87,201.37
B003298,P022,2022-02-27,105,2,103,16915.5,2537.32,1691.55,21144.37,201.37
B003299,P022,2022-03-06,83,2,81,13371.3,2005.69,1337.13,16714.12,201.37
B003300,P022,2022-03-13,85,2,83,13693.5,2054.02,1369.35,17116.87,201.37
B003301,P022,2022-03-20,115,2,113,18526.5,2778.98,1852.65,23158.13,201.38
B003302,P022,2022-03-27,137,3,134,22070.7,3310.6,2207.07,27588.37,201.37
B003303,P022,2022-04-03,67,1,66,10793.7,1619.06,1079.37,13492.13,201.38
B003304,P022,2022-04-10,104,2,102,16754.4,2513.16,1675.44,20943.0,201.38
B003305,P022,2022-04-17,106,2,104,17076.6,2561.49,1707.66,21345.75,201.38
B003306,P022,2022-04-24,63,1,62,10149.3,1522.39,1014.93,12686.62,201.37
B003307,P022,2022-05-01,81,2,79,13049.1,1957.36,1304.91,16311.37,201.37
B003308,P022,2022-05-08,106,2,104,17076.6,2561.49,1707.66,21345.75,201.38
B003309,P022,2022-05-15,76,2,74,12243.6,1836.54,1224.36,15304.5,201.38
B003310,P022,2022-05-22,66,1,65,10632.6,1594.89,1063.26,13290.75,201.38
B003311,P022,2022-05-29,118,2,116,19009.8,2851.47,1900.98,23762.25,201.38
B003312,P022,2022-06-05,83,2,81,13371.3,2005.69,1337.13,16714.12,201.37
B003313,P022,2022-06-12,75,2,73,12082.5,1812.38,1208.25,15103.13,201.38
B003314,P022,2022-06-19,93,2,91,14982.3,2247.34,1498.23,18727.87,201.37
B003315,P022,2022-06-26,83,2,81,13371.3,2005.69,1337.13,16714.12,201.37
B003316,P022,2022-07-03,75,2,73,12082.5,1812.38,1208.25,15103.13,201.38
B003317,P022,2022-07-10,97,2,95,15626.7,2344.0,1562.67,19533.37,201.37
B003318,P022,2022-07-17,109,2,107,17559.9,2633.98,1755.99,21949.87,201.37
B003319,P022,2022-07-24,138,3,135,22231.8,3334.77,2223.18,27789.75,201.38
B003320,P022,2022-07-31,85,2,83,13693.5,2054.02,1369.35,17116.87,201.37
B003321,P022,2022-08-07,98,2,96,15787.8,2368.17,1578.78,19734.75,201.38
B003322,P022,2022-08-14,93,2,91,14982.3,2247.34,1498.23,18727.87,201.37
B003323,P022,2022-08-21,126,3,123,20298.6,3044.79,2029.86,25373.25,201.38
B003324,P022,2022-08-28,121,2,119,19493.1,2923.96,1949.31,24366.37,201.37
B003325,P022,2022-09-04,77,2,75,12404.7,1860.7,1240.47,15505.87,201.37
B003326,P022,2022-09-11,161,3,158,25937.1,3890.56,2593.71,32421.37,201.37
B003327,P022,2022-09-18,163,3,160,26259.3,3938.89,2625.93,32824.12,201.37
B003328,P022,2022-09-25,173,3,170,27870.3,4180.54,2787.03,34837.87,201.37
B003329,P022,2022-10-02,223,4,219,35925.3,5388.8,3592.53,44906.63,201.38
B003330,P022,2022-10-09,78,2,76,12565.8,1884.87,1256.58,15707.25,201.38
B003331,P022,2022-10-16,386,8,378,62184.6,9327.69,6218.46,77730.75,201.38
B003332,P022,2022-10-23,261,5,256,42047.1,6307.06,4204.71,52558.87,201.37
B003333,P022,2022-10-30,262,5,257,42208.2,6331.23,4220.82,52760.25,201.38
B003334,P022,2022-11-06,234,5,229,37697.4,5654.61,3769.74,47121.75,201.38
B003335,P022,2022-11-13,306,6,300,49296.6,7394.49,4929.66,61620.75,201.38
B003336,P022,2022-11-20,292,6,286,47041.2,7056.18,4704.12,58801.5,201.38
B003337,P022,2022-11-27,225,4,221,36247.5,5437.12,3624.75,45309.37,201.37
B003338,P022,2022-12-04,283,6,277,45591.3,6838.7,4559.13,56989.13,201.38
B003339,P022,2022-12-11,270,5,265,43497.0,6524.55,4349.7,54371.25,201.38
B003340,P022,2022-12-18,162,3,159,26098.2,3914.73,2609.82,32622.75,201.38
B003341,P022,2022-12-25,312,6,306,50263.2,7539.48,5026.32,62829.0,201.38
B003342,P022,2023-01-01,297,6,291,47846.7,7177.0,4784.67,59808.37,201.37
B003343,P022,2023-01-08,348,7,341,56062.8,8409.42,5606.28,70078.5,201.38
B003344,P022,2023-01-15,201,4,197,32381.1,4857.16,3238.11,40476.37,201.37
B003345,P022,2023-01-22,316,6,310,50907.6,7636.14,5090.76,63634.5,201.38
B003346,P022,2023-01-29,215,4,211,34636.5,5195.47,3463.65,43295.62,201.37
B003347,P022,2023-02-05,318,6,312,51229.8,7684.47,5122.98,64037.25,201.38
B003348,P022,2023-02-12,149,3,146,24003.9,3600.58,2400.39,30004.87,201.37
B003349,P022,2023-02-19,53,1,52,8538.3,1280.74,853.83,10672.87,201.37
B003350,P022,2023-02-26,59,1,58,9504.9,1425.74,950.49,11881.13,201.38
B003351,P022,2023-03-05,138,3,135,22231.8,3334.77,2223.18,27789.75,201.38
B003352,P022,2023-03-12,53,1,52,8538.3,1280.74,853.83,10672.87,201.37
B003353,P022,2023-03-19,82,2,80,13210.2,1981.53,1321.02,16512.75,201.38
B003354,P022,2023-03-26,90,2,88,14499.0,2174.85,1449.9,18123.75,201.38
B003355,P022,2023-04-02,69,1,68,11115.9,1667.38,1111.59,13894.87,201.37
B003356,P022,2023-04-09,91,2,89,14660.1,2199.02,1466.01,18325.13,201.38
B003357,P022,2023-04-16,76,2,74,12243.6,1836.54,1224.36,15304.5,201.38
B003358,P022,2023-04-23,110,2,108,17721.0,2658.15,1772.1,22151.25,201.38
B003359,P022,2023-04-30,114,2,112,18365.4,2754.81,1836.54,22956.75,201.38
B003360,P022,2023-05-07,85,2,83,13693.5,2054.02,1369.35,17116.87,201.37
B003361,P022,2023-05-14,109,2,107,17559.9,2633.98,1755.99,21949.87,201.37
B003362,P022,2023-05-21,80,2,78,12888.0,1933.2,1288.8,16110.0,201.38
B003363,P022,2023-05-28,65,1,64,10471.5,1570.72,1047.15,13089.37,201.37
B003364,P022,2023-06-04,105,2,103,16915.5,2537.32,1691.55,21144.37,201.37
B003365,P022,2023-06-11,80,2,78,12888.0,1933.2,1288.8,16110.0,201.38
B003366,P022,2023-06-18,101,2,99,16271.1,2440.66,1627.11,20338.87,201.37
B003367,P022,2023-06-25,94,2,92,15143.4,2271.51,1514.34,18929.25,201.38
B003368,P022,2023-07-02,151,3,148,24326.1,3648.91,2432.61,30407.62,201.37
B003369,P022,2023-07-09,90,2,88,14499.0,2174.85,1449.9,18123.75,201.38
B003370,P022,2023-07-16,61,1,60,9827.1,1474.06,982.71,12283.87,201.37
B003371,P022,2023-07-23,101,2,99,16271.1,2440.66,1627.11,20338.87,201.37
B003372,P022,2023-07-30,121,2,119,19493.1,2923.96,1949.31,24366.37,201.37
B003373,P022,2023-08-06,98,2,96,15787.8,2368.17,1578.78,19734.75,201.38
B003374,P022,2023-08-13,124,2,122,19976.4,2996.46,1997.64,24970.5,201.38
B003375,P022,2023-08-20,126,3,123,20298.6,3044.79,2029.86,25373.25,201.38
B003376,P022,2023-08-27,88,2,86,14176.8,2126.52,1417.68,17721.0,201.38
B003377,P022,2023-09-03,65,1,64,10471.5,1570.72,1047.15,13089.37,201.37
B003378,P022,2023-09-10,132,3,129,21265.2,3189.78,2126.52,26581.5,201.38
B003379,P022,2023-09-17,183,4,179,29481.3,4422.2,2948.13,36851.63,201.38
B003380,P022,2023-09-24,176,4,172,28353.6,4253.04,2835.36,35442.0,201.38
B003381,P022,2023-10-01,250,5,245,40275.0,6041.25,4027.5,50343.75,201.38
B003382,P022,2023-10-08,130,3,127,20943.0,3141.45,2094.3,26178.75,201.38
B003383,P022,2023-10-15,209,4,205,33669.9,5050.48,3366.99,42087.37,201.37
B003384,P022,2023-10-22,401,8,393,64601.1,9690.16,6460.11,80751.37,201.37
B003385,P022,2023-10-29,410,8,402,66051.0,9907.65,6605.1,82563.75,201.38
B003386,P022,2023-11-05,210,4,206,33831.0,5074.65,3383.1,42288.75,201.38
B003387,P022,2023-11-12,204,4,200,32864.4,4929.66,3286.44,41080.5,201.38
B003388,P022,2023-11-19,352,7,345,56707.2,8506.08,5670.72,70884.0,201.38
B003389,P022,2023-11-26,228,5,223,36730.8,5509.62,3673.08,45913.5,201.38
B003390,P022,2023-12-03,316,6,310,50907.6,7636.14,5090.76,63634.5,201.38
B003391,P022,2023-12-10,225,4,221,36247.5,5437.12,3624.75,45309.37,201.37
B003392,P022,2023-12-17,209,4,205,33669.9,5050.48,3366.99,42087.37,201.37
B003393,P022,2023-12-24,310,6,304,49941.0,7491.15,4994.1,62426.25,201.38
B003394,P022,2023-12-31,207,4,203,33347.7,5002.16,3334.77,41684.63,201.38
B003395,P022,2024-01-07,342,7,335,55096.2,8264.43,5509.62,68870.25,201.38
B003396,P022,2024-01-14,238,5,233,38341.8,5751.27,3834.18,47927.25,201.38
B003397,P022,2024-01-21,375,8,367,60412.5,9061.88,6041.25,75515.63,201.38
B003398,P022,2024-01-28,196,4,192,31575.6,4736.34,3157.56,39469.5,201.38
B003399,P022,2024-02-04,259,5,254,41724.9,6258.74,4172.49,52156.13,201.38
B003400,P022,2024-02-11,196,4,192,31575.6,4736.34,3157.56,39469.5,201.38
B003401,P022,2024-02-18,66,1,65,10632.6,1594.89,1063.26,13290.75,201.38
B003402,P022,2024-02-25,107,2,105,17237.7,2585.66,1723.77,21547.13,201.38
B003403,P022,2024-03-03,105,2,103,16915.5,2537.32,1691.55,21144.37,201.37
B003404,P022,2024-03-10,78,2,76,12565.8,1884.87,1256.58,15707.25,201.38
B003405,P022,2024-03-17,140,3,137,22554.0,3383.1,2255.4,28192.5,201.38
B003406,P022,2024-03-24,86,2,84,13854.6,2078.19,1385.46,17318.25,201.38
B003407,P022,2024-03-31,88,2,86,14176.8,2126.52,1417.68,17721.0,201.38
B003408,P022,2024-04-07,127,3,124,20459.7,3068.96,2045.97,25574.63,201.38
B003409,P022,2024-04-14,83,2,81,13371.3,2005.69,1337.13,16714.12,201.37
B003410,P022,2024-04-21,118,2,116,19009.8,2851.47,1900.98,23762.25,201.38
B003411,P022,2024-04-28,133,3,130,21426.3,3213.94,2142.63,26782.87,201.37
B003412,P022,2024-05-05,111,2,109,17882.1,2682.31,1788.21,22352.62,201.37
B003413,P022,2024-05-12,96,2,94,15465.6,2319.84,1546.56,19332.0,201.38
B003414,P022,2024-05-19,119,2,117,19170.9,2875.64,1917.09,23963.63,201.38
B003415,P022,2024-05-26,113,2,111,18204.3,2730.64,1820.43,22755.37,201.37
B003416,P022,2024-06-02,90,2,88,14499.0,2174.85,1449.9,18123.75,201.38
B003417,P022,2024-06-09,116,2,114,18687.6,2803.14,1868.76,23359.5,201.38
B003418,P022,2024-06-16,176,4,172,28353.6,4253.04,2835.36,35442.0,201.38
B003419,P022,2024-06-23,151,3,148,24326.1,3648.91,2432.61,30407.62,201.37
B003420,P022,2024-06-30,121,2,119,19493.1,2923.96,1949.31,24366.37,201.37
B003421,P022,2024-07-07,68,1,67,10954.8,1643.22,1095.48,13693.5,201.38
B003422,P022,2024-07-14,146,3,143,23520.6,3528.09,2352.06,29400.75,201.38
B003423,P022,2024-07-21,96,2,94,15465.6,2319.84,1546.56,19332.0,201.38
B003424,P022,2024-07-28,119,2,117,19170.9,2875.64,1917.09,23963.63,201.38
B003425,P022,2024-08-04,120,2,118,19332.0,2899.8,1933.2,24165.0,201.38
